 2000374  0.07360
 2000375  0.11369
 2000376  0.21551
 2000377  0.17841
 2000378  0.13491
 2000379  0.13774
 2000380  0.10869
 2000381  0.09002
 2000382  0.11254
 2000383  0.09091
 2000384  0.12083
 2000385  0.12118
 2000386  0.08978
 2000387  0.06552
 2000388  0.15999
 2000389  0.12388
 2000390  0.11633
 2000391  0.12646
 2000392  0.10432
 2000393  0.11114
 2000394  0.05245
 2000395  0.07007
 2000396  0.14860
 2000397  0.09799
 2000398  0.12527
 2000399  0.12511
 2000400  0.08978
 2000401  0.09105
 2000402  0.12511
 2000403  0.12033
 2000404  0.19879
 2000405  0.14908
 2000406  0.15999
 2000407  0.16101
 2000408  0.15280
 2000409  0.06736
 2000410  0.07926
 2000411  0.07628
 2000412  0.08735
 2000413  0.13842
 2000414  0.10691
 2000415  0.12980
 2000416  0.15299
 2000417  0.15618
 2000418  0.14353
 2000419  0.07906
 2000420  0.20441
 2000421  0.13092
 2000422  0.08021
 2000423  0.15223
 2000424  0.13626
 2000425  0.13955
 2000426  0.10684
 2000427  0.10757
 2000428  0.15174
 2000429  0.12287
 2000430  0.13197
 2000431  0.06552
 2000432  0.07775
 2000433  0.07621
 2000434  0.11764
 2000435  0.09030
 2000436  0.09985
 2000437  0.09864
 2000438  0.04754
 2000439  0.10140
 2000440  0.11003
 2000441  0.16731
 2000442  0.15180
 2000443  0.08760
 2000444  0.10749
 2000445  0.13948
 2000446  0.14908
 2000447  0.15173
 2000448  0.13765
 2000449  0.14473
 2000450  0.11681
 2000451  0.07858
 2000452  0.15802
 2000453  0.12324
 2000454  0.07602
 2000455  0.06739
 2000456  0.07926
 2000457  0.12999
 2000458  0.13435
 2000459  0.15221
 2000460  0.11370
 2000461  0.10653
 2000462  0.19191
 2000463  0.13549
 2000464  0.15091
 2000465  0.18752
 2000466  0.09031
 2000467  0.10753
 2000468  0.09349
 2000469  0.09349
 2000470  0.11089
 2000471  0.09353
 2000472  0.11543
 2000473  0.12935
 2000474  0.11678
 2000475  0.09819
 2000476  0.09824
 2000477  0.05802
 2000478  0.11951
 2000479  0.09147
 2000480  0.13654
 2000481  0.14776
 2000482  0.09553
 2000483  0.15166
 2000484  0.15788
 2000485  0.12279
 2000486  0.12281
 2000487  0.10759
 2000488  0.14434
 2000489  0.12658
 2000490  0.02668
 2000491  0.12292
 2000492  0.15505
 2000493  0.10925
 2000494  0.11671
 2000495  0.07839
 2000496  0.12988
 2000497  0.14496
 2000498  0.10330
 2000499  0.09997
 2000500  0.13868
 2000501  0.08403
 2000502  0.11675
 2000503  0.12851
 2000504  0.12597
 2000505  0.13259
 2000506  0.08150
 2000507  0.12326
 2000508  0.16724
 2000509  0.11099
 2000510  0.11105
 2000511  0.08200
 2000512  0.10374
 2000513  0.02563
 2000514  0.05538
 2000515  0.05665
 2000516  0.09050
 2000517  0.13627
 2000518  0.13400
 2000519  0.16724
 2000520  0.08826
 2000521  0.05802
 2000522  0.07746
 2000523  0.12060
 2000524  0.10742
 2000525  0.15531
 2000526  0.08802
 2000527  0.08116
 2000528  0.09330
 2000529  0.12651
 2000530  0.08142
 2000531  0.09953
 2000532  0.12068
 2000533  0.02604
 2000534  0.11036
 2000535  0.09539
 2000536  0.09847
 2000537  0.08414
 2000538  0.11075
 2000539  0.10796
 2000540  0.15025
 2000541  0.12506
 2000542  0.10978
 2000543  0.15185
 2000544  0.14641
 2000545  0.10109
 2000546  0.14782
 2000547  0.09757
 2000548  0.12503
 2000549  0.13316
 2000550  0.09424
 2000551  0.03334
 2000552  0.01891
 2000553  0.05420
 2000554  0.09725
 2000555  0.11522
 2000556  0.10394
 2000557  0.11314
 2000558  0.15268
 2000559  0.07641
 2000560  0.02528
 2000561  0.05538
 2000562  0.04390
 2000563  0.08364
 2000564  0.07587
 2000565  0.09959
 2000566  0.08182
 2000567  0.12527
 2000568  0.09042
 2000569  0.20868
 2000570  0.15061
 2000571  0.08080
 2000572  0.08139
 2000573  0.11525
 2000574  0.13257
 2000575  0.09223
 2000576  0.11162
 2000577  0.12020
 2000578  0.10698
 2000579  0.07036
 2000580  0.08278
 2000581  0.14305
 2000582  0.17708
 2000583  0.11253
 2000584  0.11791
 2000585  0.13535
 2000586  0.15822
 2000587  0.09554
 2000588  0.10515
 2000589  0.08933
 2000590  0.16581
 2000591  0.02772
 2000592  0.02965
 2000593  0.03364
 2000594  0.14080
 2000595  0.12785
 2000596  0.09623
 2000597  0.03481
 2000598  0.01885
 2000599  0.05420
 2000600  0.07732
 2000601  0.10228
 2000602  0.09097
 2000603  0.09928
 2000604  0.06025
 2000605  0.05820
 2000606  0.03914
 2000607  0.17183
 2000608  0.09000
 2000609  0.19704
 2000610  0.07612
 2000611  0.08536
 2000612  0.03305
 2000613  0.11521
 2000614  0.05689
 2000615  0.19152
 2000616  0.10836
 2000617  0.07373
 2000618  0.18973
 2000619  0.11687
 2000620  0.08214
 2000621  0.09639
 2000622  0.06955
 2000623  0.11310
 2000624  0.08477
 2000625  0.15291
 2000626  0.08504
 2000627  0.10524
 2000628  0.15699
 2000629  0.02646
 2000630  0.01587
 2000631  0.14904
 2000632  0.20349
 2000633  0.10873
 2000634  0.03280
 2000635  0.02963
 2000636  0.03364
 2000637  0.13122
 2000638  0.08610
 2000639  0.10047
 2000640  0.14418
 2000641  0.04589
 2000642  0.10446
 2000643  0.14411
 2000644  0.13749
 2000645  0.18667
 2000646  0.06658
 2000647  0.19729
 2000648  0.06724
 2000649  0.05689
 2000650  0.04840
 2000651  0.13468
 2000652  0.09556
 2000653  0.19722
 2000654  0.06019
 2000655  0.07362
 2000656  0.06239
 2000657  0.08217
 2000658  0.18175
 2000659  0.10761
 2000660  0.12189
 2000661  0.03293
 2000662  0.01653
 2000663  0.13533
 2000664  0.15675
 2000665  0.09029
 2000666  0.01590
 2000667  0.03108
 2000668  0.02729
 2000669  0.03045
 2000670  0.07679
 2000671  0.05972
 2000672  0.09456
 2000673  0.12520
 2000674  0.09720
 2000675  0.03978
 2000676  0.11575
 2000677  0.09504
 2000678  0.16600
 2000679  0.15153
 2000680  0.11031
 2000681  0.13959
 2000682  0.16419
 2000683  0.06951
 2000684  0.12679
 2000685  0.05603
 2000686  0.06963
 2000687  0.09148
 2000688  0.13732
 2000689  0.12897
 2000690  0.11020
 2000691  0.16442
 2000692  0.13997
 2000693  0.14041
 2000694  0.10219
 2000695  0.11322
 2000696  0.06760
 2000697  0.16399
 2000698  0.09621
 2000699  0.04840
 2000700  0.02917
 2000701  0.10608
 2000702  0.07711
 2000703  0.12761
 2000704  0.08364
 2000705  0.16154
 2000706  0.11376
 2000707  0.04423
 2000708  0.21626
 2000709  0.06755
 2000710  0.01653
 2000711  0.03283
 2000712  0.01521
 2000713  0.01304
 2000714  0.02242
 2000715  0.12814
 2000716  0.13052
 2000717  0.10488
 2000718  0.14062
 2000719  0.08522
 2000720  0.11585
 2000721  0.10547
 2000722  0.12229
 2000723  0.14865
 2000724  0.10034
 2000725  0.09352
 2000726  0.08812
 2000727  0.10789
 2000728  0.01997
 2000729  0.04936
 2000730  0.05669
 2000731  0.08510
 2000732  0.11189
 2000733  0.04797
 2000734  0.07346
 2000735  0.16257
 2000736  0.13822
 2000737  0.17934
 2000738  0.01658
 2000739  0.04240
 2000740  0.03447
 2000741  0.08110
 2000742  0.09353
 2000743  0.15445
 2000744  0.11639
 2000745  0.11915
 2000746  0.08574
 2000747  0.11418
 2000748  0.02729
 2000749  0.02914
 2000750  0.05410
 2000751  0.09724
 2000752  0.09521
 2000753  0.07770
 2000754  0.03045
 2000755  0.10200
 2000756  0.12197
 2000757  0.12342
 2000758  0.13159
 2000759  0.09300
 2000760  0.04449
 2000761  0.04980
 2000762  0.02508
 2000763  0.01059
 2000764  0.17895
 2000765  0.13114
 2000766  0.17518
 2000767  0.08156
 2000768  0.11703
 2000769  0.13424
 2000770  0.15157
 2000771  0.09434
 2000772  0.08963
 2000773  0.02164
 2000774  0.02064
 2000775  0.04151
 2000776  0.06137
 2000777  0.05462
 2000778  0.06876
 2000779  0.11639
 2000780  0.10365
 2000781  0.06041
 2000782  0.17049
 2000783  0.08331
 2000784  0.04161
 2000785  0.05768
 2000786  0.05314
 2000787  0.07404
 2000788  0.10470
 2000789  0.14897
 2000790  0.11940
 2000791  0.08239
 2000792  0.10144
 2000793  0.13656
 2000794  0.01521
 2000795  0.01657
 2000796  0.05380
 2000797  0.07292
 2000798  0.12648
 2000799  0.01304
 2000800  0.02306
 2000801  0.15486
 2000802  0.13044
 2000803  0.08182
 2000804  0.08774
 2000805  0.04656
 2000806  0.18810
 2000807  0.12961
 2000808  0.09110
 2000809  0.09130
 2000810  0.12271
 2000811  0.11655
 2000812  0.08124
 2000813  0.12801
 2000814  0.01200
 2000815  0.03037
 2000816  0.05584
 2000817  0.06984
 2000818  0.04570
 2000819  0.08109
 2000820  0.03368
 2000821  0.05833
 2000822  0.08415
 2000823  0.01921
 2000824  0.04748
 2000825  0.06982
 2000826  0.02347
 2000827  0.11228
 2000828  0.10003
 2000829  0.11490
 2000830  0.10810
 2000831  0.12755
 2000832  0.04263
 2000833  0.09453
 2000834  0.01968
 2000835  0.01059
 2000836  0.14446
 2000837  0.11028
 2000838  0.01529
 2000839  0.03750
 2000840  0.06455
 2000841  0.04116
 2000842  0.03443
 2000843  0.07767
 2000844  0.10210
 2000845  0.07255
 2000846  0.06969
 2000847  0.05491
 2000848  0.06694
 2000849  0.12068
 2000850  0.08671
 2000851  0.07431
 2000852  0.01447
 2000853  0.04176
 2000854  0.03576
 2000855  0.06412
 2000856  0.03481
 2000857  0.02164
 2000858  0.02064
 2000859  0.04189
 2000860  0.06133
 2000861  0.08983
 2000862  0.08648
 2000863  0.09434
 2000864  0.09061
 2000865  0.06255
 2000866  0.08188
 2000867  0.11537
 2000868  0.08154
 2000869  0.04709
 2000870  0.16456
 2000871  0.02248
 2000872  0.01346
 2000873  0.05444
 2000874  0.08088
 2000875  0.03781
 2000876  0.08384
 2000877  0.05583
 2000878  0.07024
 2000879  0.07268
 2000880  0.11632
 2000881  0.01620
 2000882  0.02127
 2000883  0.02965
 2000884  0.01201
 2000885  0.03043
 2000886  0.06776
 2000887  0.06048
 2000888  0.00756
 2000889  0.02347
 2000890  0.14175
 2000891  0.10012
 2000892  0.08425
 2000893  0.06009
 2000894  0.08647
 2000895  0.10902
 2000896  0.01539
 2000897  0.03753
 2000898  0.03981
 2000899  0.03630
 2000900  0.03456
 2000901  0.11876
 2000902  0.04154
 2000903  0.03972
 2000904  0.02067
 2000905  0.04203
 2000906  0.07168
 2000907  0.04506
 2000908  0.04176
 2000909  0.03481
 2000910  0.06021
 2000911  0.01618
 2000912  0.00857
 2000913  0.01467
 2000914  0.09317
 2000915  0.06605
 2000916  0.05806
 2000917  0.03801
 2000918  0.03660
 2000919  0.12073
 2000920  0.08906
 2000921  0.08918
 2000922  0.10422
 2000923  0.15947
 2000924  0.02271
 2000925  0.01348
 2000926  0.08123
 2000927  0.06738
 2000928  0.05493
 2000929  0.02929
 2000930  0.03980
 2000931  0.03719
 2000932  0.05229
 2000933  0.06229
 2000934  0.02134
 2000935  0.01619
 2000936  0.02965
 2000937  0.01182
 2000938  0.10428
 2000939  0.08758
 2000940  0.04226
 2000941  0.04399
 2000942  0.04321
 2000943  0.00793
 2000944  0.04353
 2000945  0.10749
 2000946  0.14964
 2000947  0.10760
 2000948  0.07501
 2000949  0.12988
 2000950  0.12390
 2000951  0.12034
 2000952  0.04373
 2000953  0.02083
 2000954  0.06445
 2000955  0.04590
 2000956  0.08050
 2000957  0.05843
 2000958  0.02709
 2000959  0.06776
 2000960  0.00857
 2000961  0.01615
 2000962  0.08852
 2000963  0.04390
 2000964  0.04423
 2000965  0.07420
 2000966  0.06076
 2000967  0.03064
 2000968  0.03494
 2000969  0.18622
 2000970  0.05769
 2000971  0.10618
 2000972  0.08988
 2000973  0.13026
 2000974  0.12022
 2000975  0.12546
 2000976  0.11753
 2000977  0.03969
 2000978  0.03717
 2000979  0.09385
 2000980  0.06539
 2000981  0.05035
 2000982  0.01181
 2000983  0.08254
 2000984  0.07965
 2000985  0.06017
 2000986  0.07119
 2000987  0.09078
 2000988  0.04166
 2000989  0.08578
 2000990  0.10454
 2000991  0.11245
 2000992  0.13596
 2000993  0.10114
 2000994  0.12336
 2000995  0.09666
 2000996  0.05851
 2000997  0.02708
 2000998  0.15702
 2000999  0.05094
 2001000  0.07888
 2001001  0.03500
 2001002  0.05974
 2001003  0.08612
 2001004  0.09933
 2001005  0.09803
 2001006  0.11755
 2001007  0.09512
 2001008  0.10995
 2001009  0.15560
 2001010  0.05047
 2001011  0.09083
 2001012  0.08411
 2001013  0.06682
 2001014  0.08969
 2001015  0.08627
 2001016  0.17318
 2001017  0.07902
 2001018  0.13083
 2001019  0.08319
 2001020  0.05074
 2001021  0.05330
 2001022  0.09289
 2001023  0.08860
 2001024  0.10519
 2001025  0.13669
 2001026  0.09086
 2001027  0.06822
 2001028  0.10501
 2001029  0.07863
